CustomerID,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls
3350058,42.0,11.0,101.3,9.0
3101986,2.7,1.0,20.3,1.0
3130286,1.7,0.0,8.3,0.0
3260462,0.0,0.0,0.0,0.0
3265098,3.3,3.7,30.3,0.0
3211706,2.0,3.0,0.7,0.0
3103730,0.7,1.3,5.7,5.7
3158418,17.7,9.0,40.7,5.0
3244722,3.3,3.7,38.0,0.0
3191286,0.0,0.0,3.0,0.0
3314334,0.7,0.3,3.7,0.0
3196602,0.0,0.0,10.7,0.0
3177138,8.7,0.7,9.3,0.0
3385582,24.3,4.3,65.3,1.0
3193230,8.3,8.3,64.3,0.0
3011298,3.7,15.7,137.3,0.0
3097182,5.7,0.7,13.3,0.7
3358866,3.7,3.3,14.3,9.0
3208186,6.7,3.3,53.0,0.3
3030762,1.7,1.0,23.7,1.7
3312610,3.3,3.7,34.3,0.0
3054346,0.3,2.3,9.3,0.0
3274342,0.0,0.0,0.0,0.0
3207878,6.7,0.7,12.3,0.0
3273822,2.0,2.7,13.0,0.0
3057606,2.0,4.3,5.0,0.7
3071394,3.7,0.0,10.0,0.0
3060370,1.0,0.7,24.3,0.0
3376090,2.3,0.3,17.7,3.7
3228258,1.3,1.0,8.3,0.0
3363958,4.7,14.7,114.3,0.0
3013398,0.3,0.7,5.3,0.7
3354802,1.7,3.0,9.0,0.0
3100806,4.7,6.7,70.0,0.0
3360846,7.3,0.0,7.0,0.0
3344202,3.3,0.7,45.0,7.7
3067030,2.7,7.7,40.3,1.3
3370838,23.7,2.3,114.3,2.3
3001178,5.3,2.3,17.7,0.0
3232698,0.3,0.3,20.0,0.3
3397834,0.7,0.0,4.7,0.0
3128950,1.3,20.3,63.7,0.0
3256510,0.7,1.7,9.0,0.0
3302122,0.3,0.0,0.3,1.7
3301938,1.7,0.0,12.3,0.0
3196398,3.0,0.0,2.7,0.7
3070374,1.7,6.3,15.3,3.3
3010226,5.7,0.0,67.3,18.3
3203598,37.0,8.0,22.7,1.0
3149286,10.3,0.7,30.0,2.3
3070802,0.7,6.3,26.7,0.3
3075770,4.7,0.3,37.3,0.0
3121910,2.3,3.7,10.7,0.0
3357526,11.0,8.3,38.7,4.3
3021482,1.7,0.0,4.7,0.0
3068882,11.3,1.0,23.7,0.0
3349226,0.0,0.0,0.0,0.0
3007646,0.0,1.7,8.3,0.0
3296190,0.0,0.0,0.0,0.0
3030150,6.3,6.3,20.7,0.0
3311202,3.0,1.0,13.7,2.0
3161530,3.0,0.7,4.3,0.0
3255646,2.3,3.7,13.7,0.0
3167786,0.0,0.0,0.0,0.0
3095030,0.0,0.0,0.0,0.0
3197974,4.0,2.0,47.3,0.0
3015354,2.7,0.0,13.7,0.0
3231230,13.0,1.3,42.7,3.0
3296846,16.0,1.0,22.3,0.3
3041318,4.0,2.7,49.7,0.0
3245102,5.3,2.7,19.7,0.0
3006410,8.3,7.7,110.0,6.7
3060966,0.0,0.3,0.0,0.0
3365634,0.3,0.0,9.0,1.3
3215146,9.3,0.0,0.3,0.0
3169818,4.0,1.7,23.3,0.0
3204606,0.0,0.7,13.0,0.7
3217926,5.7,46.0,18.0,3.7
3182518,16.7,1.3,116.3,22.7
3199850,0.7,2.0,14.0,0.0
3112218,8.0,1.7,12.3,0.0
3238918,0.3,0.0,1.7,0.0
3206294,0.0,0.0,1.3,2.7
3296434,0.0,0.0,0.0,0.0
3074246,3.7,0.0,35.7,0.0
3245298,3.7,5.3,30.3,4.0
3091018,3.0,1.7,30.0,0.0
3053698,1.0,0.7,13.7,0.0
3153158,6.0,3.3,4.7,0.3
3196162,0.0,0.0,2.0,0.0
3256954,13.0,2.3,27.0,3.3
3385294,10.0,0.3,40.7,9.3
3256990,5.7,5.0,22.7,1.3
3024538,3.3,11.0,134.0,5.7
3030602,0.0,0.7,1.0,0.0
3266042,1.0,0.7,30.0,0.7
3314554,17.3,54.7,78.7,2.7
3174790,1.3,1.3,5.7,0.7
3236810,2.0,0.0,6.7,0.0
3336678,0.7,1.0,27.3,0.0
3054290,4.0,0.3,21.7,0.0
3219370,2.3,0.3,19.0,2.7
3062998,0.0,1.3,3.3,0.0
3238266,1.3,3.0,4.0,0.7
3196210,1.0,0.0,0.3,0.0
3164778,1.7,7.0,43.0,5.7
3164782,33.0,1.3,125.3,10.0
3342950,1.3,1.3,4.0,0.0
3239714,7.0,4.3,37.7,2.0
3210146,12.7,8.3,76.0,1.0
3248394,5.7,1.3,47.3,1.7
3225630,2.0,2.3,13.3,1.7
3375186,1.0,0.0,2.7,0.0
3328138,2.7,23.0,9.7,0.3
3269030,2.0,5.0,13.7,0.0
3289074,8.0,5.3,42.7,0.7
3311786,21.0,3.7,80.3,4.7
3180538,1.0,0.0,7.3,0.0
3328154,2.0,0.0,4.7,0.0
3078158,24.0,14.7,40.7,2.7
3333818,20.0,0.3,67.0,0.0
3113206,6.0,0.7,42.7,1.7
3371074,25.7,14.3,39.7,5.0
3177642,2.0,6.7,16.7,0.0
3191726,3.0,2.0,5.0,0.0
3334842,16.3,6.7,51.0,0.0
3226730,1.7,2.0,7.3,0.3
3087110,0.0,0.0,0.0,0.0
3301594,8.3,0.7,58.3,0.0
3120370,1.0,5.0,5.0,0.0
3188578,2.7,9.7,18.7,2.3
3399174,3.7,1.0,28.3,7.7
3038038,1.0,7.7,0.3,0.0
3193590,4.3,12.3,8.3,0.0
3212086,0.7,0.0,13.3,0.0
3175222,23.3,4.7,78.0,3.3
3327658,11.7,3.0,90.3,3.7
3195942,16.3,0.0,35.7,0.0
3394490,0.0,0.0,1.7,1.0
3021682,0.7,1.3,6.3,0.7
3321070,7.0,6.3,78.0,31.3
3108690,3.7,13.3,37.0,0.0
3392354,0.3,0.0,8.7,0.0
3307470,5.0,0.0,44.3,0.7
3348258,6.7,6.7,37.0,4.3
3165358,13.3,2.0,52.0,0.3
3301986,22.7,19.0,45.7,0.0
3295726,3.3,0.7,7.0,2.0
3377862,1.0,2.7,14.0,1.3
3207170,6.3,0.0,55.7,0.0
3302138,5.0,0.3,49.3,0.0
3254846,0.0,0.7,3.7,0.0
3251110,8.7,123.7,27.3,0.0
3351350,4.0,0.7,19.3,0.0
3022506,10.7,0.3,1.0,12.7
3025554,16.0,0.7,77.0,7.7
3228926,2.3,0.0,18.7,0.0
3385042,4.0,0.0,3.7,0.0
3281866,0.0,0.0,0.0,0.0
3299430,5.3,1.3,4.7,0.0
3139766,10.7,1.0,45.0,8.0
3132038,1.0,1.3,47.3,0.0
3247326,2.7,6.7,10.3,2.3
3031378,1.0,0.0,1.0,2.0
3173974,3.0,0.0,25.0,0.0
3151598,0.3,34.3,10.3,1.0
3136614,0.0,0.0,0.0,0.0
3000294,6.7,11.3,33.7,0.0
3307034,5.0,1.3,19.7,0.0
3334018,12.3,22.7,143.0,6.3
3113458,27.3,3.3,22.0,2.3
3376298,0.0,2.0,6.0,3.0
3294670,2.3,0.7,16.3,0.0
3069370,4.0,0.0,30.7,1.3
3375166,22.0,0.7,41.3,0.3
3131018,1.0,0.3,19.0,0.0
3176282,3.7,1.7,11.3,0.7
3300038,6.0,0.7,50.3,4.7
3137470,4.3,0.0,7.7,5.3
3188934,0.7,1.0,2.0,0.0
3336418,2.0,0.7,12.3,1.7
3284882,0.0,0.0,0.0,0.0
3294474,47.3,4.3,77.3,6.0
3053918,1.0,0.7,4.0,0.7
3386570,10.0,2.0,63.0,1.7
3258706,9.7,13.3,73.7,3.3
3119462,5.0,0.3,10.7,0.0
3161166,2.0,2.0,19.7,0.3
3155450,3.0,11.7,5.0,0.0
3045262,24.3,0.3,1.7,3.0
3316030,6.3,1.0,31.3,2.0
3170582,4.0,3.0,24.3,3.3
3300310,29.3,47.7,144.7,0.0
3165250,3.0,0.0,40.7,7.3
3310450,12.7,10.0,31.0,3.0
3019058,1.7,0.7,11.3,0.0
3094850,3.7,3.3,8.0,0.0
3372150,0.0,0.0,0.0,0.0
3051134,7.0,3.7,30.3,0.0
3278274,17.7,11.3,71.0,3.0
3064498,3.3,1.0,6.7,0.0
3102018,0.0,0.0,0.0,0.0
3147702,6.0,0.7,46.0,1.7
3309134,1.3,0.0,3.7,0.0
3111938,3.0,0.7,23.0,0.3
3130442,1.3,0.0,0.0,0.0
3257942,8.0,0.0,10.0,0.0
3331730,5.0,84.0,56.0,19.3
3131306,1.0,4.0,19.3,0.0
3330734,0.0,0.0,0.0,0.0
3350694,5.7,1.7,13.3,0.0
3100698,1.0,0.0,16.3,2.0
3162290,0.0,0.0,1.0,0.0
3098478,0.3,0.0,0.0,0.0
3196466,1.0,8.0,15.7,1.3
3379302,5.3,5.0,21.7,4.7
3267922,0.7,0.7,11.3,0.0
3391234,0.0,0.0,0.0,0.0
3067846,2.7,7.0,32.0,0.0
3177498,0.3,2.3,25.7,0.0
3141570,19.3,0.0,48.0,0.0
3316830,2.0,0.7,5.3,0.0
3310722,2.7,0.0,2.7,0.0
3323034,1.3,0.0,2.7,0.0
3129886,3.0,10.3,30.0,0.0
3267098,0.0,0.0,0.0,0.0
3303014,4.7,0.7,14.3,0.7
3270038,0.0,0.0,0.0,0.0
3296174,0.3,0.7,1.3,0.0
3079342,5.7,7.7,23.0,0.0
3109030,0.0,5.0,0.0,0.0
3245786,14.3,4.7,57.3,3.0
3183754,2.3,1.0,6.7,0.3
3076794,7.0,2.7,9.0,0.0
3280090,0.0,0.0,0.0,0.0
3225662,18.7,3.7,87.3,7.0
3040242,1.7,1.0,9.3,2.0
3174582,13.0,21.7,120.7,0.0
3348626,5.0,0.0,13.3,0.0
3285414,30.0,17.0,108.0,6.0
3251970,0.3,0.0,2.3,0.0
3169294,12.7,0.0,20.0,2.3
3301054,29.0,22.3,67.7,0.3
3081654,3.7,4.7,51.7,0.0
3083110,0.7,0.0,0.7,0.0
3314998,0.7,0.3,7.3,0.0
3064578,1.0,0.0,4.0,0.0
3300042,4.3,4.0,25.3,0.0
3109474,8.0,2.0,39.0,5.7
3181006,2.7,5.0,26.3,2.0
3136186,2.0,2.3,17.3,2.0
3204882,1.0,0.0,10.0,1.7
3054770,1.0,0.0,8.0,0.0
3267586,18.0,3.7,67.3,0.7
3173338,6.3,32.7,45.7,3.7
3040434,0.0,1.0,5.7,0.3
3040258,25.7,2.3,120.3,26.7
3272446,29.3,18.3,379.7,34.0
3394170,2.3,0.3,28.3,0.0
3354882,2.0,16.0,40.3,0.0
3055066,3.3,0.7,8.7,1.0
3000374,2.7,1.7,12.0,0.0
3307670,20.0,0.3,49.0,1.3
3243090,19.0,2.7,27.0,4.7
3073954,0.3,1.0,28.0,0.3
3003858,0.7,2.7,26.7,1.3
3397702,0.3,0.0,5.3,0.0
3327414,29.0,2.7,41.3,0.0
3337310,3.3,0.0,20.3,0.3
3286326,0.0,0.0,0.0,0.0
3179802,3.0,0.0,19.7,2.7
3081662,4.0,3.0,19.0,0.0
3395086,4.0,1.7,27.0,2.0
3099082,5.3,0.0,7.3,0.0
3292402,5.3,3.3,37.0,0.3
3323222,2.3,3.3,38.7,0.0
3135410,2.3,2.0,15.0,0.0
3232986,0.7,0.0,0.7,1.0
3365982,12.0,7.0,85.0,0.0
3360174,30.0,4.7,116.3,11.3
3199858,3.3,0.7,14.7,0.7
3325122,0.7,0.3,5.3,0.0
3023370,3.0,0.7,23.3,2.0
3215674,23.0,0.7,183.7,5.3
3374942,5.0,0.3,23.7,0.7
3299494,12.7,1.0,49.3,6.0
3220386,3.7,1.0,23.0,0.0
3047862,1.3,0.7,4.7,0.0
3333998,2.3,0.0,12.0,0.0
3376622,0.0,0.0,5.0,0.0
3140406,3.0,14.3,21.0,0.0
3330934,1.0,0.3,18.0,0.0
3383062,5.3,2.0,19.3,0.0
3305810,4.0,0.0,6.3,4.3
3342110,2.7,16.7,2.3,0.0
3262570,0.0,0.0,0.0,0.0
3098382,0.0,0.0,0.0,0.0
3106458,6.3,0.7,42.3,1.7
3307742,8.0,7.7,58.0,0.0
3159930,1.3,2.7,8.3,0.0
3317186,1.7,0.0,5.7,0.0
3327466,7.7,6.3,30.3,0.0
3131082,1.0,0.3,1.0,0.0
3383694,3.0,0.0,17.0,0.0
3284518,0.0,0.0,0.0,0.0
3044558,20.7,6.7,19.0,0.0
3312414,4.7,1.3,6.3,0.0
3298302,0.0,0.0,0.0,0.0
3379082,9.7,0.0,11.3,2.7
3133458,8.3,7.0,46.0,3.7
3203270,1.3,0.3,4.3,0.0
3208086,1.0,0.7,25.7,0.0
3147362,11.7,1.3,32.7,3.3
3236882,22.0,22.7,49.0,2.7
3209750,0.7,1.7,6.3,0.0
3371266,4.7,1.7,39.3,8.7
3258430,3.3,11.3,4.7,0.0
3259694,14.3,0.0,6.0,16.0
3120174,5.7,1.3,16.7,0.0
3277618,4.7,0.3,13.0,1.3
3140098,2.7,4.0,12.7,0.0
3024862,0.3,8.3,10.3,0.0
3221678,28.0,1.3,127.0,5.3
3383382,9.7,4.3,27.3,2.7
3395078,1.0,0.0,9.0,0.0
3172838,4.3,0.3,1.3,0.0
3184618,1.3,2.7,12.7,0.0
3278010,2.7,0.0,38.3,4.7
3398578,2.7,0.0,7.0,0.0
3192910,1.7,0.3,16.7,1.0
3049618,1.7,2.0,9.0,0.7
3063278,0.3,0.0,7.3,0.0
3388630,1.7,0.7,9.0,0.0
3353902,13.3,2.3,59.0,8.3
3116370,1.7,0.3,19.3,0.0
3119682,0.0,0.0,0.0,0.0
3042490,5.0,1.7,17.0,0.0
3091838,7.0,2.0,51.3,0.0
3138834,13.7,1.0,80.3,9.3
3076318,6.7,4.3,42.0,1.0
3255150,3.0,2.0,21.3,0.0
3118254,1.7,1.0,6.7,0.0
3211854,13.3,0.0,18.7,1.0
3026398,3.3,0.7,19.3,1.7
3299422,8.7,1.7,40.3,9.0
3249318,2.0,0.0,10.0,0.3
3230426,15.3,0.3,81.0,5.3
3034534,2.7,3.0,24.7,2.7
3272802,0.0,0.0,0.0,0.0
3050798,0.0,0.0,6.0,0.0
3361318,4.0,7.3,32.7,4.3
3018234,1.3,4.0,14.3,0.0
3116466,30.0,1.3,90.3,2.7
3099742,2.0,1.3,16.0,0.0
3044094,1.0,1.0,5.0,0.0
3180266,4.0,0.7,31.7,0.7
3008450,3.7,5.3,26.3,0.0
3334866,3.7,0.0,23.7,0.0
3239766,5.0,0.3,22.3,1.3
3042818,13.7,1.0,40.0,1.3
3348286,1.3,0.0,24.3,1.7
3394422,15.7,1.3,78.7,0.0
3272674,0.0,0.0,0.0,0.0
3176246,2.0,0.0,10.0,0.0
3181726,9.0,1.3,96.0,1.7
3287470,0.0,0.0,0.0,0.0
3365586,2.3,1.7,41.0,0.0
3175870,16.3,9.7,34.0,1.7
3080374,4.3,2.7,26.3,1.3
3073046,9.7,25.7,13.3,0.3
3176666,35.3,1.0,37.7,0.7
3056874,0.0,0.0,0.0,0.0
3375498,11.0,1.3,53.7,26.3
3288970,0.0,0.0,0.0,0.0
3350014,4.0,0.0,21.7,0.0
3018742,7.7,1.0,4.0,2.0
3251202,6.7,10.3,60.7,0.0
3278142,43.7,2.3,80.7,4.7
3361358,13.3,0.3,17.7,1.7
3135094,3.0,0.0,7.7,2.0
3024130,2.3,6.0,25.3,0.0
3343550,3.3,0.0,34.3,2.3
3107534,9.7,0.0,55.3,2.3
3351566,28.0,18.7,31.0,0.0
3085946,3.0,0.0,19.0,0.3
3100498,0.0,0.7,1.3,0.0
3025214,4.3,6.3,12.3,0.0
3303362,5.7,3.0,22.0,0.0
3221238,8.0,0.7,8.0,0.0
3303158,3.3,1.3,7.3,0.0
3287950,6.3,0.0,15.3,0.0
3089798,6.3,0.3,28.0,0.0
3351090,43.0,5.0,192.3,14.3
3157598,1.3,4.0,5.7,1.3
3030610,0.0,0.0,0.0,0.0
3033966,3.3,3.0,8.3,0.0
3352638,0.0,0.0,0.0,0.0
3376974,4.3,0.0,19.0,4.7
3235954,6.7,21.0,25.7,10.0
3361514,5.7,1.0,19.7,1.3
3280614,1.7,0.3,4.3,0.0
3236950,9.0,2.0,15.3,0.3
3265302,0.0,0.0,0.0,0.0
3233466,19.3,3.0,122.7,5.7
3057510,2.3,1.7,3.0,0.0
3277426,0.0,0.0,0.0,0.0
3269670,0.0,0.0,0.0,0.0
3268386,0.0,0.0,0.0,0.0
3336146,7.7,14.0,18.3,0.0
3339010,1.3,2.0,13.3,0.0
3350266,22.3,2.3,104.0,0.3
3072606,6.0,6.7,70.3,0.3
3006078,8.3,2.7,32.7,2.3
3391742,31.3,2.3,59.0,1.7
3001982,4.7,4.7,22.3,0.7
3369226,25.0,0.7,4.7,5.0
3329850,4.7,1.3,17.3,0.0
3246150,14.0,0.3,11.7,0.0
3049702,0.0,0.0,0.0,0.0
3182662,27.3,1.3,134.0,1.0
3285046,0.0,0.0,0.0,0.0
3204562,5.0,3.7,15.3,0.0
3382758,0.0,0.0,6.7,0.0
3134342,0.0,4.0,9.3,0.3
3315190,2.0,0.7,4.3,0.0
3304354,1.0,0.3,17.7,0.0
3195818,10.7,1.3,49.7,0.0
3225334,5.7,0.7,4.3,0.0
3319850,4.7,1.7,20.3,1.7
3065294,3.7,0.7,30.0,0.0
3071726,2.7,1.0,52.7,0.0
3337114,12.7,1.7,110.0,5.3
3288614,5.7,0.7,14.7,1.7
3096954,0.0,12.7,4.7,0.7
3354210,28.7,0.7,32.3,1.0
3387174,0.0,0.0,0.0,0.0
3129874,2.3,2.7,21.7,0.3
3057006,19.3,0.0,23.3,0.0
3208130,0.0,0.0,0.0,0.0
3032226,5.3,1.0,12.7,0.0
3023378,1.0,0.7,6.7,0.0
3380886,0.3,1.7,1.0,0.0
3010758,3.7,0.7,10.7,0.0
3335706,4.3,0.7,10.3,0.0
3022130,0.0,0.0,0.0,0.0
3274258,0.0,0.0,0.0,0.0
3061206,1.7,7.3,3.3,2.3
3078478,25.3,2.7,26.7,0.0
3332330,10.0,0.3,22.7,0.0
3230294,0.3,1.0,16.3,0.0
3000298,15.0,0.7,88.0,0.3
3234406,7.0,0.3,15.7,0.3
3384822,3.7,0.0,28.0,0.3
3102850,3.3,2.3,39.7,0.0
3123030,11.0,4.0,8.7,0.0
3042662,0.3,0.0,3.7,0.0
3233738,41.3,2.3,59.7,0.0
3094822,7.7,1.0,88.7,8.7
3049578,7.0,12.0,129.3,7.0
3124122,3.0,0.3,14.3,0.0
3116858,6.0,6.3,25.0,0.0
3254554,35.0,144.0,126.7,28.7
3363554,1.7,1.3,8.3,0.7
3049830,0.0,0.0,0.0,0.0
3138122,3.7,16.7,28.3,7.3
3149554,1.3,6.3,4.3,0.0
3131938,6.0,1.7,21.7,3.0
3137314,3.3,0.3,18.3,0.0
3267498,0.0,0.0,0.0,0.0
3056022,9.0,1.3,196.7,0.3
3165422,3.7,0.7,7.0,0.3
3395826,5.3,0.0,8.0,1.7
3252326,12.3,8.3,100.3,8.3
3192574,3.7,3.7,27.0,11.0
3049350,2.0,4.0,19.7,1.0
3196494,1.3,0.0,3.7,0.0
3338706,1.0,1.3,7.3,0.0
3125966,3.0,2.0,12.3,0.3
3341310,18.7,2.7,113.0,6.0
3296222,7.7,8.7,29.7,0.7
3132586,5.3,0.3,77.3,0.0
3163670,5.7,11.7,28.3,6.7
3177978,15.0,0.7,145.0,13.0
3101522,4.7,0.0,9.7,0.0
3050530,9.3,0.3,35.7,1.3
3343902,0.3,4.7,1.3,0.0
3316454,2.0,0.0,2.0,0.0
3398886,15.0,2.0,17.3,0.0
3272394,0.0,0.0,0.0,0.0
3148798,7.0,0.0,4.3,0.0
3107306,0.0,0.0,0.0,0.0
3388254,11.0,19.3,101.7,13.7
3006722,8.3,3.0,22.3,4.0
3018378,0.0,0.3,2.3,0.0
3253630,2.3,1.3,33.3,0.7
3192694,14.3,5.0,27.7,0.3
3063834,1.0,2.3,5.0,0.0
3257258,0.0,1.3,10.3,0.0
3133962,4.0,46.3,30.0,7.0
3144814,9.3,31.3,25.0,0.7
3109498,0.0,0.0,0.0,0.0
3161682,18.3,0.7,61.3,2.7
3293270,24.0,2.7,60.0,4.3
3015510,0.0,2.3,10.7,0.0
3258146,3.0,0.0,11.0,0.0
3099322,1.3,5.0,59.7,11.3
3031894,1.0,0.3,1.7,0.0
3320318,1.3,13.3,10.3,0.0
3212922,5.0,5.7,44.0,0.0
3016566,3.0,2.0,17.7,1.0
3257122,9.0,8.3,11.0,0.0
3292994,0.0,0.0,0.0,0.0
3051390,0.0,0.7,7.3,0.0
3297522,0.3,2.0,9.7,0.0
3373818,0.7,0.0,14.7,6.3
3236222,10.7,10.7,69.3,18.3
3146410,0.3,2.3,9.3,0.7
3095266,26.0,0.0,1.7,0.0
3049278,5.0,3.7,19.0,0.3
3156874,0.7,0.0,1.0,0.0
3021834,1.0,11.3,42.0,3.0
3341762,32.7,1.7,107.3,10.3
3104294,1.3,2.7,10.3,0.0
3320174,0.3,0.0,0.3,0.0
3307378,6.3,2.0,21.0,0.0
3342318,5.7,88.0,28.7,0.0
3190090,31.7,7.0,89.3,2.7
3294178,6.3,0.0,28.7,0.0
3103910,2.7,0.7,27.3,0.7
3243338,1.0,0.7,26.3,1.0
3155210,0.3,0.0,12.3,0.0
3051370,0.7,0.0,2.0,0.0
3198878,4.0,4.3,13.7,0.0
3032254,3.3,0.3,9.0,0.0
3202762,1.0,0.0,0.7,3.7
3233746,0.3,7.7,7.7,0.0
3168530,0.7,18.0,3.3,0.0
3049082,3.3,1.0,22.7,0.0
3370206,0.0,0.7,3.0,0.0
3272486,0.0,0.0,0.0,0.0
3343398,10.7,7.7,102.7,0.0
3133370,5.3,0.7,16.7,0.0
3078666,0.0,0.3,2.0,0.0
3361830,40.0,11.7,76.7,4.7
3193234,5.3,1.3,9.7,0.0
3300418,13.3,2.3,35.7,3.0
3152482,2.0,0.3,11.7,0.0
3361082,12.3,0.7,45.7,12.7
3150830,2.3,2.0,31.7,1.0
3223610,36.7,14.7,39.7,6.7
3176686,0.0,1.0,0.3,0.3
3091146,0.7,2.7,15.0,1.0
3238862,1.0,0.0,18.0,0.7
3310386,0.3,0.0,0.3,0.3
3107862,0.7,7.7,3.3,0.0
3230202,2.3,16.3,25.3,0.7
3299582,0.0,0.0,1.7,1.0
3037706,1.7,0.0,4.0,0.0
3345614,5.7,0.0,7.3,0.0
3125494,0.0,0.0,0.7,0.0
3169670,6.7,0.7,32.7,0.0
3352110,3.7,5.0,5.3,0.0
3194250,7.7,50.3,18.7,0.0
3049802,3.3,1.7,8.3,0.0
3123662,0.3,1.7,37.0,0.0
3017190,5.3,0.3,12.3,0.0
3008962,3.7,1.3,83.0,0.0
3141578,10.7,2.0,26.3,1.7
3084438,2.0,8.7,10.3,0.0
3280354,0.0,0.0,0.0,0.0
3394874,7.7,1.3,18.7,0.0
3050826,0.0,6.7,18.7,0.0
3356826,27.7,11.0,105.7,10.0
3062986,18.7,1.3,44.7,0.7
3387046,5.0,0.3,4.7,0.3
3024370,2.0,0.3,7.7,0.0
3201598,2.0,0.3,10.3,4.3
3012262,0.7,1.7,6.7,0.0
3188446,3.0,0.7,33.0,3.3
3068966,0.0,0.0,0.0,0.0
3149894,0.3,0.0,1.0,0.0
3212602,0.0,3.3,17.3,0.0
3125178,3.7,1.3,14.3,0.0
3269810,17.7,7.7,35.3,1.3
3177806,0.7,4.3,10.3,0.0
3253234,1.7,1.0,5.3,0.0
3323186,1.3,2.0,15.0,0.0
3266738,3.3,0.0,0.0,3.7
3370250,0.3,0.0,16.0,3.7
3009782,0.0,0.0,2.0,0.0
3059946,0.3,0.0,0.3,0.0
3253822,4.3,13.3,21.3,0.7
3393506,2.3,2.7,39.0,0.0
3211254,23.0,2.7,98.0,5.3
3002330,7.0,14.0,76.3,0.0
3330078,3.0,82.0,38.3,33.0
3128378,1.0,3.7,10.7,0.3
3274366,0.0,0.0,0.0,0.0
3236386,14.0,2.0,86.0,8.0
3159630,4.0,1.3,41.3,1.3
3186250,1.3,3.0,28.0,0.0
3056162,14.7,0.7,4.7,0.0
3252134,2.3,2.0,31.7,1.3
3206342,5.0,3.3,9.7,0.0
3193582,0.0,0.0,0.0,0.0
3195354,1.7,1.3,4.0,0.7
3263266,3.3,4.0,3.7,0.0
3380058,51.7,20.3,136.7,9.7
3167254,3.3,0.3,2.7,1.3
3343866,4.0,0.7,22.0,0.0
3211990,8.7,6.7,39.3,7.7
3036658,7.0,0.3,67.3,1.3
3305202,4.7,2.7,16.7,0.0
3112414,0.3,0.0,24.3,0.0
3326102,19.7,6.0,175.0,3.3
3006046,5.7,12.3,66.0,0.0
3183594,6.7,2.3,15.7,1.3
3139506,1.0,1.0,5.0,0.0
3306446,1.0,21.3,12.3,0.0
3352206,6.3,0.0,18.0,0.0
3051210,0.0,0.0,0.0,0.0
3040370,0.0,0.0,4.3,0.0
3336062,0.3,3.0,5.3,0.0
3204058,0.0,0.7,3.3,0.0
3298178,0.0,0.0,0.0,0.0
3157998,11.0,0.7,19.0,0.0
3289414,0.0,0.0,0.0,0.0
3250886,4.3,0.7,29.3,0.0
3195898,0.0,0.0,0.0,0.0
3117746,6.7,0.7,28.0,0.3
3311938,0.3,0.7,7.3,0.0
3282238,0.0,0.0,0.0,0.0
3339254,6.3,0.3,21.7,0.3
3151230,4.0,0.3,45.0,4.7
3253738,9.3,0.0,13.7,3.0
3325262,3.7,2.0,23.7,0.0
3284410,0.0,0.0,0.0,0.0
3377966,3.0,5.3,38.7,8.3
3041750,4.3,2.0,13.0,1.0
3295650,22.0,10.7,31.7,0.0
3231678,2.0,0.3,10.7,0.0
3218134,0.0,1.0,10.7,0.0
3338334,3.7,1.3,9.3,3.3
3234418,2.3,1.0,11.3,0.0
3088902,89.3,57.3,194.7,10.7
3375162,18.7,5.3,113.3,11.3
3283930,9.0,7.7,22.0,1.0
3205210,2.7,0.7,3.0,0.0
3282174,14.3,10.7,45.7,4.3
3368414,10.0,3.3,85.3,4.0
3038834,5.7,1.0,22.3,0.0
3207882,24.0,2.3,352.7,11.0
3122498,0.0,0.3,0.7,0.0
3392522,14.3,0.0,42.7,2.0
3077902,4.0,0.3,26.0,0.7
3052650,2.7,3.7,39.3,1.0
3028886,0.0,1.3,6.0,0.0
3169850,2.3,0.7,9.0,0.0
3300554,23.0,0.0,0.0,15.0
3391130,1.3,0.0,6.0,0.0
3198682,3.7,2.7,22.0,0.0
3380918,3.0,1.3,2.3,0.0
3173698,5.0,8.7,59.0,0.3
3031634,0.0,0.0,0.0,0.0
3346314,8.3,4.0,79.0,5.0
3165590,11.7,1.7,17.7,0.7
3004594,2.3,0.0,12.7,0.0
3316194,1.0,1.3,13.7,0.0
3387234,16.7,0.7,118.0,14.3
3264098,0.0,0.0,0.0,0.0
3111830,0.7,0.0,4.7,0.0
3326230,1.0,2.0,15.3,0.0
3252158,0.3,6.7,23.0,0.0
3185794,27.0,0.0,2.0,5.7
3012142,2.3,0.0,13.0,0.0
3299418,9.3,3.3,20.3,2.7
3220138,8.3,4.7,56.3,2.3
3391506,0.0,0.0,0.0,0.0
3229762,9.7,0.3,22.7,5.3
3212194,1.0,6.3,4.3,1.3
3293806,0.0,0.0,0.0,0.0
3100626,4.7,0.0,5.3,0.0
3013914,0.0,0.0,3.7,0.0
3099630,0.3,0.0,3.3,0.0
3171490,3.0,2.7,33.0,0.7
3211886,1.0,0.3,38.0,0.0
3037998,5.7,4.7,28.7,0.7
3073918,2.3,0.7,17.3,0.0
3030310,4.0,0.3,163.7,0.0
3015254,0.7,0.3,5.7,0.0
3169990,1.7,2.3,1.3,0.0
3375606,8.3,10.7,58.7,2.3
3354170,0.3,1.3,4.3,0.0
3186178,1.3,2.0,4.0,1.7
3213878,9.0,4.3,94.0,7.7
3362838,22.0,113.7,63.0,13.7
3265586,13.7,27.3,177.7,0.0
