CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,OverageMinutes,RoamingCalls,Occupation
3136966,Yes,37.03,266.0,32.0,7.0,0.0,Other
3150230,No,101.02,1478.0,110.0,1.0,0.5,Professional
3209198,Yes,38.31,208.0,10.0,113.0,0.0,Other
3028586,Yes,34.65,368.0,32.0,4.0,0.0,Other
3271206,No,62.23,1007.0,60.0,26.0,0.0,Other
3287410,Yes,33.72,90.0,37.0,0.0,6.3,Other
3220194,Yes,52.12,116.0,30.0,80.0,0.0,Other
3168822,No,56.09,351.0,45.0,31.0,0.0,Professional
3347978,No,222.66,3430.0,76.0,570.0,0.2,Other
3079138,Yes,30.09,154.0,30.0,0.0,0.0,Other
3085490,No,30.26,92.0,30.0,24.0,0.0,Other
3294382,Yes,44.2,1250.0,41.0,10.0,0.0,Other
3167118,No,60.57,211.0,70.0,0.0,0.6,Professional
3015234,No,37.08,282.0,35.0,5.0,0.0,Other
3147878,Yes,53.35,459.0,52.0,4.0,0.0,Other
3233030,No,62.66,491.0,35.0,64.0,0.0,Other
3038334,Yes,48.84,218.0,25.0,55.0,1.2,Other
3342490,Yes,44.05,232.0,40.0,0.0,11.3,Other
3203914,No,78.48,452.0,71.0,35.0,0.0,Other
3167162,No,60.53,780.0,80.0,0.0,0.0,Professional
3045046,No,31.84,182.0,30.0,4.0,0.0,Other
3036110,No,70.33,513.0,50.0,30.0,0.0,Professional
3386618,No,82.99,648.0,50.0,108.0,0.0,Other
3007382,No,30.04,29.0,30.0,0.0,0.0,Other
3091494,No,34.22,266.0,32.0,6.0,0.0,Professional
3343838,No,41.5,178.0,45.0,9.0,0.0,Other
3129898,Yes,44.94,270.0,30.0,16.0,0.0,Other
3222678,No,90.92,1381.0,75.0,14.0,0.0,Other
3252262,No,136.48,698.0,40.0,288.0,1.3,Professional
3324182,No,28.25,42.0,10.0,6.0,0.0,Other
3091258,No,34.59,108.0,32.0,4.0,0.0,Other
3219978,No,142.49,1966.0,53.0,146.0,0.0,Professional
3311922,No,64.31,588.0,70.0,0.0,0.0,Other
3132218,Yes,30.95,51.0,30.0,0.0,0.7,Professional
3395850,No,38.31,697.0,45.0,7.0,0.0,Other
3295618,No,35.3,834.0,45.0,0.0,0.0,Other
3199926,No,52.1,299.0,50.0,0.0,0.0,Other
3095094,No,28.17,29.0,20.0,20.0,0.0,Retired
3029070,Yes,43.37,394.0,42.0,0.0,0.0,Other
3334674,No,65.08,886.0,45.0,78.0,0.0,Professional
3151394,No,81.36,1072.0,60.0,77.0,0.0,Other
3064194,No,176.64,2682.0,150.0,10.0,14.2,Professional
3092942,No,30.27,134.0,30.0,0.0,0.0,Professional
3028242,Yes,10.2,78.0,10.0,0.0,0.2,Clerical
3099966,No,51.91,318.0,30.0,70.0,0.0,Other
3142802,No,39.13,202.0,45.0,0.0,0.0,Retired
3074562,Yes,11.02,3.0,10.0,0.0,0.9,Self
3012174,No,16.99,1.0,17.0,0.0,0.0,Other
3138146,No,30.26,110.0,30.0,0.0,0.0,Other
3033030,No,30.25,212.0,30.0,0.0,0.0,Other
3201586,Yes,93.68,586.0,60.0,108.0,0.4,Clerical
3228882,Yes,64.09,219.0,60.0,47.0,0.0,Other
3286378,Yes,35.28,883.0,45.0,1.0,0.0,Other
3269390,No,46.85,277.0,40.0,38.0,1.8,Other
3223142,No,69.04,550.0,53.0,64.0,0.0,Other
3378798,No,64.22,147.0,70.0,0.0,6.2,Clerical
3285154,No,81.67,684.0,75.0,10.0,3.7,Other
3194942,No,43.23,348.0,45.0,18.0,0.0,Crafts
3249334,No,49.03,2.0,6.0,0.0,0.0,Other
3326590,No,84.81,1168.0,92.0,2.0,1.1,Other
3199382,No,57.55,1174.0,60.0,0.0,3.4,Other
3075818,No,50.0,158.0,50.0,0.0,0.0,Other
3382442,No,31.99,229.0,42.0,0.0,0.0,Other
3185198,No,82.3,1467.0,85.0,6.0,0.6,Other
3012758,No,30.46,134.0,30.0,0.0,0.0,Other
3187806,No,122.05,942.0,60.0,171.0,0.9,Other
3053510,No,16.99,6.0,17.0,0.0,0.0,Retired
3089462,Yes,48.3,522.0,45.0,34.0,0.0,Self
3258746,Yes,83.67,505.0,75.0,0.0,0.0,Other
3101210,No,86.91,590.0,50.0,120.0,1.1,Other
3388546,No,94.06,1024.0,60.0,94.0,0.6,Other
3219014,No,33.99,201.0,30.0,0.0,0.0,Professional
3165166,No,57.86,106.0,50.0,0.0,1.0,Other
3207954,No,68.91,620.0,50.0,37.0,4.0,Other
3137422,Yes,32.9,220.0,30.0,0.0,0.0,Other
3399298,No,49.99,706.0,60.0,0.0,0.0,Other
3033458,No,31.42,100.0,25.0,0.0,3.7,Crafts
3195758,No,34.58,188.0,30.0,8.0,0.1,Other
3091922,No,41.73,86.0,30.0,25.0,0.0,Other
3012858,Yes,30.37,54.0,30.0,0.0,0.0,Other
3165150,No,135.88,2407.0,75.0,193.0,0.2,Other
3251086,No,81.69,426.0,30.0,128.0,0.5,Other
3041934,No,30.0,150.0,30.0,0.0,0.0,Other
3143446,Yes,164.55,2518.0,75.0,256.0,0.0,Other
3119478,No,40.02,426.0,45.0,12.0,0.0,Other
3119702,No,9.3,88.0,10.0,1.0,0.0,Other
3010230,No,297.91,1123.0,60.0,512.0,33.7,Other
3387754,No,10.54,232.0,10.0,0.0,0.2,Other
3333630,Yes,29.99,81.0,40.0,0.0,0.0,Other
3153454,No,33.24,426.0,45.0,0.0,0.0,Other
3108502,Yes,53.98,288.0,60.0,0.0,0.0,Professional
3396210,No,86.72,694.0,75.0,23.0,0.0,Professional
3009898,No,32.23,340.0,30.0,0.0,0.0,Professional
3093306,No,46.61,650.0,40.0,2.0,1.5,Other
3141626,No,50.44,19.0,60.0,0.0,0.0,Professional
3118698,No,98.02,939.0,45.0,103.0,15.8,Other
3334878,No,13.53,94.0,10.0,9.0,0.3,Professional
3263458,No,119.33,1803.0,78.0,162.0,0.0,Other
3034574,No,33.01,535.0,10.0,48.0,0.0,Other
3230166,No,33.93,361.0,37.0,0.0,0.0,Other
3362126,Yes,84.05,852.0,49.0,84.0,4.5,Other
3266202,No,36.81,421.0,45.0,2.0,0.0,Other
3009438,No,20.75,40.0,17.0,12.0,0.0,Other
3293702,No,49.2,362.0,55.0,0.0,0.0,Other
3105410,No,45.69,606.0,45.0,19.0,0.6,Professional
3320614,No,37.79,652.0,43.0,1.0,0.0,Other
3159126,Yes,275.14,1874.0,75.0,766.0,2.7,Other
3306142,Yes,54.21,1198.0,60.0,14.0,0.0,Other
3260150,No,22.49,122.0,30.0,0.0,0.0,Other
3333238,No,10.0,120.0,10.0,0.0,0.0,Other
3150898,No,104.51,1083.0,48.0,135.0,0.1,Other
3239718,No,92.22,993.0,30.0,81.0,0.2,Other
3052846,No,116.89,2016.0,95.0,58.0,0.6,Other
3294322,No,44.99,527.0,43.0,22.0,0.0,Other
3234366,Yes,130.5,910.0,45.0,258.0,0.9,Other
3279342,No,30.51,318.0,40.0,0.0,0.0,Professional
3220450,No,52.38,480.0,60.0,0.0,2.4,Other
3179054,No,48.36,487.0,25.0,52.0,0.0,Other
3021234,No,47.65,344.0,32.0,48.0,0.7,Other
3284634,Yes,84.52,522.0,93.0,0.0,2.9,Crafts
3233466,Yes,56.03,991.0,30.0,73.0,0.1,Other
3286282,Yes,21.23,358.0,10.0,1.0,0.3,Other
3025006,No,35.8,179.0,35.0,0.0,0.1,Professional
3114354,No,31.13,273.0,30.0,0.0,0.6,Professional
3154418,Yes,32.49,126.0,32.0,0.0,0.0,Other
3332270,Yes,42.56,48.0,10.0,32.0,0.0,Other
3170234,Yes,55.79,1078.0,30.0,69.0,1.0,Professional
3238090,No,54.79,712.0,45.0,50.0,0.0,Other
3263358,Yes,52.23,399.0,40.0,42.0,3.3,Professional
3269114,No,85.53,1105.0,100.0,0.0,0.0,Other
3187942,No,50.57,263.0,40.0,0.0,15.9,Other
3336454,No,54.48,811.0,60.0,0.0,0.0,Other
3336298,No,37.78,418.0,45.0,4.0,1.3,Other
3242186,No,43.26,931.0,45.0,20.0,0.0,Other
3382970,No,82.33,790.0,70.0,62.0,0.3,Other
3334574,Yes,57.15,613.0,45.0,50.0,0.0,Crafts
3371554,No,37.62,177.0,33.0,13.0,0.0,Other
3059370,Yes,54.55,123.0,30.0,69.0,0.0,Other
3263826,No,52.77,284.0,40.0,62.0,0.0,Other
3113670,Yes,45.41,122.0,30.0,0.0,7.7,Professional
3127042,Yes,34.17,108.0,30.0,4.0,0.0,Professional
3155278,Yes,75.98,674.0,85.0,1.0,0.7,Other
3351998,No,106.24,0.0,101.0,0.0,0.0,Other
3219650,Yes,31.25,107.0,30.0,0.0,0.0,Professional
3273758,No,34.99,493.0,45.0,0.0,0.0,Self
3329546,Yes,143.5,757.0,46.0,237.0,0.0,Other
3293938,No,81.24,1289.0,65.0,86.0,0.1,Other
3016746,No,200.79,2165.0,75.0,478.0,0.0,Other
3192378,No,150.53,942.0,99.0,0.0,0.0,Other
3092362,Yes,50.73,635.0,50.0,0.0,0.0,Professional
3299806,No,36.04,1297.0,45.0,3.0,0.0,Other
3397874,No,30.0,146.0,30.0,0.0,0.0,Other
3256614,No,63.07,709.0,60.0,0.0,0.0,Professional
3333118,No,300.82,2545.0,80.0,646.0,0.0,Professional
3261110,Yes,53.65,344.0,40.0,30.0,12.8,Other
3085438,Yes,30.51,210.0,30.0,0.0,0.0,Other
3214338,No,29.71,246.0,30.0,0.0,2.1,Other
3361642,No,26.39,293.0,33.0,0.0,0.0,Other
3161946,No,56.77,845.0,45.0,49.0,2.6,Other
3216978,No,35.8,214.0,45.0,0.0,0.0,Other
3183590,No,186.35,927.0,31.0,484.0,2.4,Other
3326446,No,67.31,918.0,60.0,43.0,0.0,Professional
3197318,Yes,11.09,26.0,10.0,0.0,0.0,Professional
3186998,No,80.73,1701.0,90.0,0.0,0.0,Other
3340406,No,64.34,1646.0,44.0,116.0,0.0,Other
3126266,Yes,61.51,590.0,32.0,48.0,0.0,Other
3247118,No,89.82,219.0,60.0,0.0,0.0,Other
3084738,Yes,35.52,103.0,15.0,65.0,0.2,Professional
3336146,No,117.27,983.0,115.0,19.0,5.3,Professional
3195062,No,111.57,212.0,75.0,1.0,0.0,Student
3009154,Yes,45.77,181.0,48.0,0.0,0.0,Other
3256670,No,77.58,1116.0,85.0,0.0,0.6,Professional
3181918,Yes,92.27,501.0,85.0,0.0,0.8,Other
3325454,No,44.99,683.0,55.0,0.0,0.0,Crafts
3328322,Yes,56.41,437.0,55.0,24.0,1.9,Crafts
3348826,No,51.38,1040.0,60.0,2.0,0.3,Other
3363730,No,57.15,374.0,80.0,0.0,0.7,Professional
3017998,No,68.05,382.0,70.0,24.0,0.3,Other
3261490,No,30.51,159.0,40.0,0.0,0.0,Professional
3397906,No,22.13,34.0,17.0,11.0,0.0,Other
3245050,Yes,39.1,528.0,37.0,30.0,0.0,Other
3352442,No,41.68,309.0,40.0,0.0,0.0,Other
3199702,Yes,114.96,878.0,50.0,184.0,3.0,Other
3001226,No,105.37,1206.0,75.0,0.0,0.0,Clerical
3193514,No,39.99,900.0,50.0,0.0,0.0,Other
3219422,Yes,103.93,1798.0,45.0,220.0,0.0,Retired
3099286,No,47.93,303.0,35.0,26.0,0.0,Other
3362962,No,41.29,235.0,45.0,1.0,1.5,Other
3334410,Yes,43.54,399.0,44.0,21.0,0.0,Other
3031526,No,37.6,208.0,35.0,3.0,0.0,Professional
3094086,Yes,30.07,86.0,30.0,0.0,0.0,Retired
3378258,No,18.7,657.0,10.0,22.0,0.0,Other
3088966,No,56.67,346.0,50.0,0.0,2.5,Other
3116534,No,74.99,170.0,45.0,0.0,0.0,Professional
3103562,No,66.01,598.0,20.0,129.0,0.0,Professional
3181042,No,30.26,376.0,40.0,0.0,0.0,Other
3364778,No,118.29,1267.0,70.0,146.0,0.0,Crafts
3164546,Yes,95.97,323.0,105.0,0.0,0.2,Other
3379370,No,58.88,466.0,60.0,10.0,0.0,Other
3098558,Yes,116.08,1000.0,35.0,245.0,5.2,Other
3374994,No,50.99,454.0,45.0,40.0,0.0,Other
3332978,No,49.99,137.0,60.0,0.0,0.0,Other
3278234,No,44.36,228.0,35.0,42.0,2.9,Other
3216218,No,53.8,647.0,60.0,0.0,0.0,Other
3252534,No,30.48,151.0,40.0,0.0,0.0,Professional
3383306,No,110.05,848.0,70.0,122.0,11.4,Other
3146026,No,138.24,1202.0,124.0,40.0,0.8,Other
3266430,No,38.99,514.0,45.0,8.0,0.0,Other
3235562,No,62.83,506.0,62.0,24.0,0.0,Other
3375278,Yes,50.42,312.0,50.0,0.0,0.4,Other
3101162,No,47.76,590.0,45.0,21.0,0.7,Other
3056934,Yes,50.88,488.0,30.0,69.0,0.0,Other
3234434,Yes,43.38,206.0,40.0,40.0,0.0,Student
3136058,No,36.31,108.0,36.0,0.0,0.0,Professional
3064318,No,30.34,303.0,30.0,0.0,0.0,Other
3201786,Yes,29.25,109.0,28.0,3.0,0.0,Professional
3175330,Yes,32.81,12.0,32.0,0.0,0.3,Professional
3040406,No,28.47,50.0,17.0,30.0,0.5,Professional
3329818,No,131.94,1646.0,55.0,237.0,0.0,Other
3296498,No,62.92,742.0,70.0,0.0,0.0,Professional
3358614,No,83.91,928.0,45.0,56.0,0.2,Other
3170858,No,43.48,321.0,45.0,24.0,0.5,Other
3359550,No,58.34,168.0,60.0,0.0,0.0,Other
3184158,Yes,29.99,262.0,30.0,0.0,0.0,Professional
3312950,No,33.49,1178.0,20.0,60.0,0.0,Other
3273614,Yes,64.14,961.0,40.0,66.0,0.0,Other
3040062,No,96.71,829.0,95.0,25.0,0.0,Other
3398074,Yes,39.64,243.0,27.0,35.0,0.0,Professional
3160130,Yes,100.22,437.0,35.0,184.0,0.0,Other
3171218,No,74.99,83.0,30.0,2.0,1.5,Other
3087886,No,16.99,0.0,17.0,0.0,0.0,Professional
3372186,No,64.56,142.0,70.0,0.0,0.3,Other
3318890,No,33.64,386.0,40.0,17.0,0.0,Other
3092406,No,14.77,13.0,15.0,1.0,0.0,Other
3286010,No,13.5,240.0,10.0,12.0,0.0,Other
3358242,No,86.58,1658.0,60.0,71.0,0.0,Other
3177726,No,35.24,498.0,45.0,0.0,0.0,Other
3053194,No,10.0,16.0,10.0,0.0,0.0,Professional
3044262,No,59.27,137.0,57.0,4.0,0.0,Other
3372686,No,34.99,201.0,45.0,0.0,0.0,Other
3321446,No,50.44,575.0,65.0,0.0,0.0,Other
3153570,Yes,62.88,434.0,40.0,63.0,0.0,Other
3392530,No,204.73,1955.0,116.0,312.0,0.0,Other
3327326,No,34.99,60.0,45.0,0.0,0.0,Other
3230254,Yes,34.78,87.0,30.0,4.0,0.0,Other
3389414,No,15.95,167.0,10.0,6.0,3.3,Student
3215870,No,54.68,260.0,50.0,0.0,0.0,Other
3041910,No,29.99,112.0,30.0,0.0,0.0,Other
3357910,Yes,142.88,1967.0,60.0,217.0,0.0,Other
3383350,No,29.27,164.0,32.0,0.0,0.0,Other
3147058,Yes,53.21,776.0,70.0,0.0,0.0,Other
3038966,No,161.88,519.0,170.0,0.0,0.0,Other
3062742,Yes,40.15,304.0,30.0,28.0,0.0,Other
3125066,Yes,57.62,324.0,30.0,10.0,23.0,Retired
3304838,No,12.18,140.0,10.0,7.0,0.0,Professional
3188398,Yes,79.67,846.0,75.0,0.0,0.8,Other
3070070,No,58.19,698.0,55.0,12.0,0.0,Professional
3094182,No,98.03,343.0,30.0,208.0,0.0,Professional
3286394,No,37.34,1175.0,45.0,2.0,0.0,Other
3110142,No,80.07,118.0,80.0,0.0,0.0,Professional
3096262,No,50.24,356.0,60.0,0.0,0.0,Other
3231654,No,54.19,422.0,60.0,1.0,0.3,Other
3259870,Yes,88.42,672.0,40.0,165.0,0.0,Other
3162446,No,38.99,185.0,45.0,0.0,0.0,Professional
3355734,No,63.5,384.0,10.0,133.0,0.0,Other
3230914,Yes,49.99,192.0,60.0,0.0,0.0,Professional
3106478,No,34.95,199.0,30.0,18.0,0.0,Professional
3395226,No,93.28,1038.0,85.0,10.0,0.1,Other
3305782,No,47.18,302.0,10.0,0.0,0.0,Professional
3312738,Yes,69.33,536.0,70.0,0.0,3.1,Other
3085946,Yes,38.23,128.0,35.0,0.0,0.0,Other
3072258,Yes,46.88,286.0,44.0,0.0,2.4,Other
3252150,No,80.81,117.0,85.0,15.0,0.1,Other
3291330,No,45.09,562.0,45.0,22.0,0.0,Professional
3351274,No,85.39,130.0,60.0,0.0,2.9,Other
3237398,No,38.2,557.0,30.0,10.0,0.0,Other
3394862,No,77.59,492.0,35.0,87.0,1.2,Other
3395174,Yes,26.37,0.0,26.0,0.0,0.0,Other
3191678,No,46.4,168.0,52.0,0.0,0.3,Other
3080250,Yes,94.72,856.0,60.0,126.0,0.0,Other
3358594,No,31.7,590.0,8.0,53.0,0.0,Professional
3173378,No,256.27,1414.0,29.0,251.0,96.3,Other
3161318,No,42.16,223.0,40.0,1.0,1.1,Other
3334734,No,54.2,603.0,43.0,45.0,0.0,Other
3325122,No,30.8,131.0,40.0,0.0,0.3,Professional
3074958,No,51.23,417.0,60.0,0.0,0.0,Professional
3000598,No,122.0,1806.0,75.0,146.0,1.0,Other
3385054,No,59.05,244.0,27.0,78.0,0.2,Other
3247318,No,38.84,252.0,40.0,24.0,0.0,Self
3375290,No,60.38,283.0,45.0,44.0,0.0,Other
3100402,No,23.92,574.0,10.0,26.0,0.6,Other
3061586,Yes,30.63,68.0,30.0,0.0,0.6,Professional
3308634,No,49.99,381.0,60.0,0.0,0.0,Other
3334890,Yes,92.42,1134.0,60.0,10.0,38.3,Self
3146006,No,20.44,293.0,20.0,0.0,0.0,Other
3302026,No,36.97,169.0,45.0,0.0,0.0,Other
3098918,No,17.09,16.0,17.0,0.0,0.0,Other
3205574,No,57.61,628.0,50.0,22.0,0.2,Other
3348746,No,129.98,769.0,45.0,265.0,0.0,Crafts
3051918,Yes,33.52,41.0,20.0,26.0,0.0,Other
3194110,No,29.99,21.0,40.0,0.0,0.0,Other
3161002,No,64.47,498.0,59.0,46.0,0.0,Clerical
3391158,No,0.7,2.0,0.0,2.0,0.0,Other
3079654,No,115.19,1539.0,102.0,106.0,0.1,Other
3201774,No,38.24,228.0,50.0,0.0,0.0,Other
3310554,No,55.88,640.0,45.0,60.0,0.0,Other
3003046,No,38.75,366.0,32.0,16.0,1.0,Other
3292130,No,29.99,87.0,40.0,0.0,0.0,Other
3338810,No,58.23,184.0,70.0,0.0,0.0,Other
3340582,No,32.79,69.0,41.0,0.0,1.8,Other
3098138,No,64.2,576.0,50.0,44.0,0.0,Other
3306094,No,45.72,234.0,40.0,31.0,0.0,Other
3131106,No,34.88,129.0,30.0,13.0,0.0,Professional
3361766,No,104.91,1912.0,59.0,141.0,2.1,Other
3132122,No,49.0,371.0,40.0,47.0,0.2,Other
3103326,No,63.51,1074.0,55.0,32.0,0.0,Professional
3088162,No,59.69,485.0,21.0,105.0,0.0,Other
3379198,No,52.47,408.0,60.0,0.0,0.0,Other
3078766,No,16.95,41.0,10.0,6.0,0.0,Clerical
3106102,No,39.3,184.0,36.0,0.0,0.0,Other
3178166,Yes,48.23,465.0,45.0,0.0,0.2,Professional
3026530,No,35.32,231.0,45.0,0.0,0.0,Other
3248078,Yes,50.98,499.0,50.0,0.0,0.5,Other
3085166,No,33.98,107.0,30.0,10.0,0.0,Other
3259250,No,113.31,1162.0,60.0,173.0,0.0,Student
3113790,No,40.27,396.0,35.0,3.0,0.0,Other
3080274,No,98.75,731.0,82.0,101.0,0.0,Other
3165526,No,56.24,358.0,60.0,24.0,0.0,Other
3291110,No,10.0,88.0,10.0,0.0,0.0,Other
3388586,No,39.99,406.0,50.0,0.0,0.0,Other
3212934,No,10.0,94.0,10.0,0.0,0.0,Other
3383286,No,81.44,916.0,65.0,78.0,0.0,Other
3282162,Yes,54.07,474.0,45.0,38.0,0.1,Other
3310598,No,57.67,942.0,54.0,61.0,0.2,Other
3017174,No,97.87,773.0,50.0,116.0,0.0,Other
3054374,No,39.99,196.0,50.0,0.0,0.0,Homemaker
3272266,Yes,74.48,564.0,70.0,34.0,0.1,Other
3253738,No,42.66,467.0,42.0,0.0,0.0,Other
3284154,No,55.38,636.0,60.0,0.0,0.0,Professional
3333082,Yes,34.28,173.0,40.0,1.0,0.0,Other
3393534,No,30.0,114.0,30.0,0.0,0.0,Other
3107814,No,33.55,299.0,30.0,9.0,0.4,Other
3226002,No,32.87,584.0,30.0,0.0,0.6,Other
3122174,Yes,34.13,165.0,30.0,0.0,0.0,Professional
3094922,No,83.02,1619.0,75.0,0.0,7.0,Other
3125058,No,33.86,353.0,30.0,8.0,0.0,Other
3242942,Yes,30.75,17.0,30.0,0.0,0.0,Professional
3045702,No,60.53,563.0,70.0,0.0,0.0,Professional
3025270,No,158.05,2548.0,160.0,38.0,0.0,Other
3189446,Yes,14.54,36.0,10.0,0.0,0.8,Other
3311438,Yes,70.77,514.0,55.0,25.0,9.1,Other
3378958,No,82.0,1144.0,63.0,47.0,0.2,Other
3287886,No,56.76,541.0,45.0,53.0,0.0,Student
3106134,No,32.74,128.0,32.0,0.0,0.0,Other
3110078,No,66.43,784.0,60.0,7.0,0.0,Other
3281418,Yes,88.12,798.0,40.0,152.0,0.0,Other
3370974,Yes,85.69,1406.0,10.0,188.0,0.0,Other
3122042,Yes,85.37,703.0,50.0,115.0,0.0,Other
3222386,No,33.7,236.0,30.0,0.0,0.0,Professional
3025042,No,70.98,393.0,70.0,0.0,1.0,Professional
3156982,No,30.58,112.0,30.0,0.0,0.0,Other
3134370,No,45.0,453.0,45.0,0.0,0.0,Other
3152170,No,44.34,164.0,30.0,41.0,0.0,Other
3381182,No,10.68,166.0,10.0,2.0,0.0,Other
3352570,No,97.99,2246.0,109.0,8.0,0.0,Other
3259298,No,59.7,588.0,44.0,69.0,0.0,Other
3330618,No,30.48,229.0,40.0,0.0,0.0,Other
3302626,Yes,34.99,280.0,45.0,0.0,0.0,Self
3062906,No,32.76,119.0,30.0,7.0,0.0,Other
3097890,Yes,50.0,434.0,50.0,0.0,0.0,Other
3326090,Yes,97.65,616.0,41.0,214.0,0.0,Professional
3183138,Yes,10.0,186.0,10.0,0.0,0.0,Professional
3339934,No,29.99,65.0,40.0,0.0,0.0,Other
3391978,Yes,51.19,71.0,50.0,0.0,0.0,Other
3128530,No,54.14,314.0,45.0,54.0,0.0,Professional
3228766,No,29.99,25.0,30.0,0.0,0.0,Other
3224946,Yes,39.99,22.0,40.0,0.0,0.0,Other
3102382,Yes,10.09,1.0,10.0,0.0,0.0,Professional
3373846,No,47.21,588.0,37.0,1.0,0.5,Retired
3305498,No,40.77,110.0,48.0,0.0,0.0,Professional
3055402,No,54.89,984.0,60.0,16.0,0.0,Other
3221630,Yes,13.19,96.0,10.0,0.0,0.0,Professional
3043570,No,36.12,175.0,30.0,18.0,0.0,Other
3229174,Yes,49.99,152.0,60.0,0.0,0.0,Other
3268266,No,32.95,91.0,40.0,0.0,0.7,Other
3039738,Yes,50.45,356.0,50.0,0.0,0.0,Other
3175854,No,68.55,351.0,65.0,0.0,0.0,Other
3146942,No,47.51,156.0,30.0,24.0,0.0,Other
3012318,No,33.99,184.0,30.0,0.0,0.0,Crafts
3153310,No,69.95,560.0,42.0,89.0,0.0,Other
3077874,Yes,27.16,127.0,33.0,0.0,0.9,Professional
3242974,Yes,43.83,604.0,45.0,24.0,0.0,Professional
3219970,No,37.41,125.0,40.0,19.0,0.0,Other
3348238,No,39.3,410.0,45.0,0.0,0.0,Other
3042026,Yes,30.0,58.0,28.0,5.0,0.0,Other
3131890,No,30.5,224.0,30.0,0.0,0.0,Other
3189986,No,62.71,723.0,70.0,22.0,0.0,Other
3057682,No,43.4,464.0,32.0,29.0,2.3,Professional
3085658,No,10.0,272.0,10.0,0.0,0.0,Other
3038954,No,26.83,286.0,25.0,4.0,0.0,Other
3229986,No,127.89,768.0,30.0,188.0,0.0,Other
3010790,No,71.84,109.0,68.0,16.0,0.0,Crafts
3079554,No,33.49,30.0,30.0,0.0,0.0,Self
3326930,Yes,30.08,356.0,40.0,0.0,0.0,Professional
3131842,No,30.0,215.0,30.0,0.0,0.0,Other
3237526,Yes,50.76,126.0,60.0,0.0,0.3,Other
3148142,No,56.78,278.0,50.0,0.0,0.0,Crafts
3375822,Yes,60.79,846.0,51.0,30.0,0.4,Other
3146102,No,32.49,90.0,32.0,0.0,0.0,Other
3005866,No,94.57,505.0,45.0,177.0,0.1,Other
3300694,No,29.99,250.0,40.0,0.0,0.0,Other
3135394,No,13.31,58.0,10.0,0.0,2.8,Other
3335546,Yes,77.13,2084.0,55.0,64.0,0.0,Other
3128630,No,53.34,313.0,70.0,0.0,0.0,Other
3353022,No,73.22,416.0,73.0,10.0,0.0,Other
3049202,No,78.29,1324.0,75.0,106.0,0.0,Other
3161978,No,34.82,172.0,27.0,5.0,0.0,Other
3047922,No,55.89,593.0,60.0,0.0,0.0,Professional
3037670,Yes,31.5,60.0,30.0,0.0,0.0,Other
3269522,No,64.39,456.0,56.0,35.0,0.0,Other
3168246,No,56.47,484.0,60.0,20.0,0.0,Other
3034298,No,49.16,556.0,45.0,40.0,0.0,Other
3365578,No,35.09,177.0,45.0,0.0,0.1,Other
3153958,No,245.78,1817.0,85.0,530.0,27.5,Other
3374542,No,60.7,661.0,70.0,0.0,0.7,Professional
3312054,No,63.28,762.0,68.0,0.0,4.5,Other
3164290,Yes,53.45,355.0,32.0,50.0,1.3,Professional
3179898,Yes,37.93,514.0,45.0,4.0,0.7,Other
3324270,No,58.3,733.0,58.0,0.0,0.9,Professional
3118442,No,30.0,245.0,30.0,0.0,0.0,Other
3178106,No,43.26,362.0,30.0,36.0,0.0,Professional
3076678,Yes,30.96,1117.0,47.0,114.0,0.0,Other
3297626,No,40.05,122.0,45.0,0.0,0.0,Other
3055606,No,360.58,3584.0,302.0,33.0,7.3,Professional
3018274,No,57.19,227.0,30.0,53.0,0.0,Self
3199506,Yes,60.84,220.0,30.0,63.0,5.7,Other
3271246,Yes,128.79,1326.0,64.0,241.0,0.0,Other
3015522,No,22.95,241.0,10.0,0.0,0.0,Other
3254966,No,31.12,174.0,40.0,0.0,0.9,Other
3173582,Yes,118.53,854.0,75.0,176.0,0.0,Other
3353802,Yes,76.63,398.0,45.0,102.0,0.0,Other
3074046,No,54.5,685.0,61.0,0.0,1.6,Other
3055442,No,50.44,58.0,60.0,0.0,0.0,Professional
3378858,No,74.14,1511.0,50.0,74.0,0.0,Crafts
3105870,No,33.18,308.0,32.0,0.0,0.2,Self
3032326,No,56.69,266.0,45.0,50.0,0.0,Other
3006230,No,88.28,493.0,79.0,34.0,0.0,Other
3383882,No,36.23,52.0,45.0,0.0,0.0,Professional
3225950,No,16.91,575.0,10.0,20.0,0.0,Professional
3018686,Yes,26.69,50.0,25.0,3.0,0.1,Other
3124530,No,169.21,2383.0,85.0,352.0,0.0,Other
3031878,No,60.93,1159.0,45.0,72.0,0.0,Clerical
3259142,No,76.03,809.0,85.0,1.0,0.0,Other
3084850,No,19.99,55.0,20.0,0.0,0.0,Professional
3041398,Yes,60.53,214.0,60.0,0.0,0.0,Other
3284390,No,24.37,178.0,10.0,0.0,14.1,Other
3196694,Yes,51.04,150.0,60.0,0.0,0.0,Other
3363530,No,61.94,723.0,62.0,29.0,0.0,Other
3138122,No,72.81,426.0,59.0,47.0,0.1,Crafts
3194510,No,77.8,554.0,60.0,58.0,0.0,Other
3310786,No,50.69,1328.0,60.0,0.0,0.0,Other
3306234,No,50.51,72.0,55.0,0.0,0.0,Other
3206038,Yes,45.6,144.0,50.0,0.0,2.0,Student
3191106,No,33.35,197.0,30.0,37.0,0.0,Other
